,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,12358,49991,0,35197,2436,420100,湖北省
1,孝感,188,3518,0,3204,126,420900,湖北省
2,鄂州,155,1394,0,1184,55,420700,湖北省
3,随州,81,1307,0,1181,45,421300,湖北省
4,荆州,67,1580,0,1464,49,421000,湖北省
5,黄冈,62,2907,0,2720,125,421100,湖北省
6,荆门,50,928,0,839,39,420800,湖北省
7,宜昌,48,931,0,847,36,420500,湖北省
8,黄石,39,1015,0,938,38,420200,湖北省
9,十堰,38,672,0,626,8,420300,湖北省
10,仙桃,33,575,0,520,22,429004,湖北省
11,襄阳,25,1175,0,1112,38,420600,湖北省
12,恩施州,9,252,0,236,7,422800,湖北省
13,潜江,7,198,0,182,9,429005,湖北省
14,咸宁,6,836,0,816,14,421200,湖北省
15,天门,5,496,0,476,15,429006,湖北省
16,神农架林区,0,11,0,11,0,429021,湖北省
17,朝阳区,72,72,0,0,0,110105,北京市
18,海淀区,63,63,0,0,0,110108,北京市
19,西城区,53,53,0,0,0,110102,北京市
20,丰台区,40,43,0,3,0,110106,北京市
21,大兴区,23,39,0,16,0,110115,北京市
22,外地来京人员,23,25,0,2,0,-1,北京市
23,境外输入人员,21,21,0,0,0,0,北京市
24,昌平区,19,29,0,10,0,110114,北京市
25,通州区,18,19,0,1,0,110112,北京市
26,房山区,13,16,0,3,0,110111,北京市
27,东城区,13,14,0,1,0,110101,北京市
28,石景山区,13,14,0,1,0,110107,北京市
29,顺义区,10,10,0,0,0,110113,北京市
30,怀柔区,7,7,0,0,0,110116,北京市
31,密云区,7,7,0,0,0,110118,北京市
32,门头沟区,1,3,0,2,0,110109,北京市
33,延庆区,1,1,0,0,0,110119,北京市
34,待明确地区,-311,0,0,303,8,0,北京市
35,深圳,22,420,0,395,3,440300,广东省
36,广州,16,347,0,330,1,440100,广东省
37,佛山,6,84,0,78,0,440600,广东省
38,中山,4,68,0,64,0,442000,广东省
39,东莞,3,100,0,96,1,441900,广东省
40,汕头,1,25,0,24,0,440500,广东省
41,珠海,0,98,0,97,1,440400,广东省
42,惠州,0,62,0,62,0,441300,广东省
43,江门,0,23,0,23,0,440700,广东省
44,湛江,0,22,0,22,0,440800,广东省
45,肇庆,0,19,0,18,1,441200,广东省
46,梅州,0,16,0,16,0,441400,广东省
47,阳江,0,14,0,14,0,441700,广东省
48,茂名,0,14,0,14,0,440900,广东省
49,清远,0,12,0,12,0,441800,广东省
50,韶关,0,10,0,9,1,440200,广东省
51,揭阳,0,8,0,8,0,445200,广东省
52,汕尾,0,5,0,5,0,441500,广东省
53,潮州,0,5,0,5,0,445100,广东省
54,河源,0,4,0,4,0,441600,广东省
55,境外输入人员,36,36,0,0,0,0,甘肃省
56,定西,1,9,0,8,0,621100,甘肃省
57,兰州,0,36,0,34,2,620100,甘肃省
58,天水,0,12,0,12,0,620500,甘肃省
59,平凉,0,9,0,9,0,620800,甘肃省
60,甘南,0,8,0,8,0,623000,甘肃省
61,白银,0,4,0,4,0,620400,甘肃省
62,陇南,0,4,0,4,0,621200,甘肃省
63,庆阳,0,3,0,3,0,621000,甘肃省
64,临夏,0,3,0,3,0,622900,甘肃省
65,张掖,0,2,0,2,0,620700,甘肃省
66,金昌,0,1,0,1,0,620300,甘肃省
67,成都,26,144,0,115,3,510100,四川省
68,巴中,3,24,0,21,0,511900,四川省
69,甘孜州,2,78,0,76,0,513300,四川省
70,广安,1,30,0,29,0,511600,四川省
71,眉山,1,8,0,7,0,511400,四川省
72,达州,0,42,0,42,0,511700,四川省
73,南充,0,39,0,39,0,511300,四川省
74,泸州,0,24,0,24,0,510500,四川省
75,绵阳,0,22,0,22,0,510700,四川省
76,内江,0,22,0,22,0,511000,四川省
77,德阳,0,18,0,18,0,510600,四川省
78,遂宁,0,17,0,17,0,510900,四川省
79,攀枝花,0,16,0,16,0,510400,四川省
80,凉山州,0,13,0,13,0,513400,四川省
81,宜宾,0,12,0,12,0,511500,四川省
82,自贡,0,9,0,9,0,510300,四川省
83,雅安,0,7,0,7,0,511800,四川省
84,广元,0,6,0,6,0,510800,四川省
85,资阳,0,4,0,4,0,512000,四川省
86,乐山,0,3,0,3,0,511100,四川省
87,阿坝州,0,1,0,1,0,513200,四川省
88,哈尔滨,8,198,0,186,4,230100,黑龙江省
89,双鸭山,2,52,0,47,3,230500,黑龙江省
90,绥化,2,47,0,41,4,231200,黑龙江省
91,齐齐哈尔,2,43,0,40,1,230200,黑龙江省
92,大庆,2,26,0,23,1,230600,黑龙江省
93,牡丹江,2,15,0,13,0,231000,黑龙江省
94,鸡西,1,46,0,45,0,230300,黑龙江省
95,七台河,1,17,0,16,0,230900,黑龙江省
96,黑河,1,14,0,13,0,231100,黑龙江省
97,鹤岗,1,5,0,4,0,230400,黑龙江省
98,大兴安岭,1,3,0,2,0,232700,黑龙江省
99,佳木斯,0,15,0,15,0,230800,黑龙江省
100,伊春,0,1,0,1,0,230700,黑龙江省
101,境外输入人员,8,8,0,0,0,0,上海市
102,外地来沪人员,4,111,0,106,1,-1,上海市
103,浦东新区,2,61,0,59,0,310115,上海市
104,宝山区,2,21,0,19,0,310113,上海市
105,嘉定区,2,9,0,7,0,310114,上海市
106,徐汇区,1,18,0,17,0,310104,上海市
107,静安区,1,16,0,15,0,310106,上海市
108,黄浦区,1,6,0,5,0,310101,上海市
109,闵行区,0,19,0,19,0,310112,上海市
110,松江区,0,14,0,14,0,310117,上海市
111,长宁区,0,13,0,13,0,310105,上海市
112,普陀区,0,11,0,11,0,310107,上海市
113,杨浦区,0,9,0,9,0,310110,上海市
114,奉贤区,0,9,0,9,0,310120,上海市
115,虹口区,0,7,0,7,0,310109,上海市
116,青浦区,0,6,0,6,0,310118,上海市
117,金山区,0,4,0,4,0,310116,上海市
118,崇明区,0,4,0,4,0,310151,上海市
119,待明确地区,-2,0,0,0,2,0,上海市
120,丽水,8,25,0,17,0,331100,浙江省
121,温州,2,504,0,501,1,330300,浙江省
122,杭州,2,169,0,167,0,330100,浙江省
123,嘉兴,2,45,0,43,0,330400,浙江省
124,湖州,2,12,0,10,0,330500,浙江省
125,绍兴,1,42,0,41,0,330600,浙江省
126,宁波,0,157,0,157,0,330200,浙江省
127,台州,0,146,0,146,0,331000,浙江省
128,金华,0,55,0,55,0,330700,浙江省
129,省十里丰监狱,0,36,0,36,0,0,浙江省
130,衢州,0,14,0,14,0,330800,浙江省
131,舟山,0,10,0,10,0,330900,浙江省
132,济宁,7,260,0,253,0,370800,山东省
133,德州,2,37,0,33,2,371400,山东省
134,青岛,1,61,0,59,1,370200,山东省
135,临沂,1,49,0,48,0,371300,山东省
136,济南,1,47,0,46,0,370100,山东省
137,淄博,1,30,0,28,1,370300,山东省
138,境外输入人员,1,1,0,0,0,0,山东省
139,烟台,0,47,0,47,0,370600,山东省
140,潍坊,0,44,0,44,0,370700,山东省
141,威海,0,38,0,37,1,371000,山东省
142,聊城,0,38,0,38,0,371500,山东省
143,泰安,0,35,0,33,2,370900,山东省
144,枣庄,0,24,0,24,0,370400,山东省
145,菏泽,0,18,0,18,0,371700,山东省
146,日照,0,16,0,16,0,371100,山东省
147,滨州,0,15,0,15,0,371600,山东省
148,丹东,4,11,0,7,0,210600,辽宁省
149,大连,3,19,0,16,0,210200,辽宁省
150,沈阳,2,28,0,26,0,210100,辽宁省
151,葫芦岛,2,12,0,9,1,211400,辽宁省
152,朝阳,1,6,0,5,0,211300,辽宁省
153,锦州,0,12,0,12,0,210700,辽宁省
154,盘锦,0,11,0,11,0,211100,辽宁省
