,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,18986,49871,0,28536,2349,420100,湖北省
1,孝感,423,3518,0,2972,123,420900,湖北省
2,鄂州,384,1394,0,956,54,420700,湖北省
3,随州,216,1307,0,1048,43,421300,湖北省
4,黄冈,200,2907,0,2582,125,421100,湖北省
5,宜昌,191,931,0,707,33,420500,湖北省
6,荆州,181,1580,0,1351,48,421000,湖北省
7,荆门,161,928,0,728,39,420800,湖北省
8,十堰,111,672,0,553,8,420300,湖北省
9,襄阳,99,1175,0,1040,36,420600,湖北省
10,黄石,96,1015,0,883,36,420200,湖北省
11,仙桃,57,575,0,497,21,429004,湖北省
12,天门,30,496,0,451,15,429006,湖北省
13,潜江,29,198,0,160,9,429005,湖北省
14,咸宁,28,836,0,794,14,421200,湖北省
15,恩施州,15,252,0,231,6,422800,湖北省
16,神农架林区,0,11,0,11,0,429021,湖北省
17,济宁,86,260,0,174,0,370800,山东省
18,德州,11,37,0,24,2,371400,山东省
19,济南,7,47,0,40,0,370100,山东省
20,烟台,6,47,0,41,0,370600,山东省
21,淄博,5,30,0,24,1,370300,山东省
22,潍坊,4,44,0,40,0,370700,山东省
23,威海,3,38,0,35,0,371000,山东省
24,青岛,1,60,0,58,1,370200,山东省
25,临沂,1,49,0,48,0,371300,山东省
26,日照,1,16,0,15,0,371100,山东省
27,聊城,0,38,0,38,0,371500,山东省
28,泰安,0,35,0,33,2,370900,山东省
29,枣庄,0,24,0,24,0,370400,山东省
30,菏泽,0,18,0,18,0,371700,山东省
31,滨州,0,15,0,15,0,371600,山东省
32,朝阳区,72,72,0,0,0,110105,北京市
33,海淀区,63,63,0,0,0,110108,北京市
34,西城区,53,53,0,0,0,110102,北京市
35,丰台区,40,43,0,3,0,110106,北京市
36,大兴区,23,39,0,16,0,110115,北京市
37,外地来京人员,23,25,0,2,0,-1,北京市
38,昌平区,19,29,0,10,0,110114,北京市
39,通州区,18,19,0,1,0,110112,北京市
40,房山区,13,16,0,3,0,110111,北京市
41,石景山区,13,14,0,1,0,110107,北京市
42,东城区,13,14,0,1,0,110101,北京市
43,境外输入人员,11,11,0,0,0,0,北京市
44,顺义区,10,10,0,0,0,110113,北京市
45,怀柔区,7,7,0,0,0,110116,北京市
46,密云区,7,7,0,0,0,110118,北京市
47,门头沟区,1,3,0,2,0,110109,北京市
48,延庆区,1,1,0,0,0,110119,北京市
49,待明确地区,-272,0,0,264,8,0,北京市
50,深圳,55,419,0,361,3,440300,广东省
51,广州,28,347,0,318,1,440100,广东省
52,佛山,9,84,0,75,0,440600,广东省
53,东莞,6,99,0,92,1,441900,广东省
54,中山,4,66,0,62,0,442000,广东省
55,江门,3,23,0,20,0,440700,广东省
56,珠海,2,98,0,95,1,440400,广东省
57,汕头,1,25,0,24,0,440500,广东省
58,梅州,1,16,0,15,0,441400,广东省
59,韶关,1,10,0,9,0,440200,广东省
60,惠州,0,62,0,62,0,441300,广东省
61,湛江,0,22,0,22,0,440800,广东省
62,肇庆,0,19,0,18,1,441200,广东省
63,阳江,0,14,0,14,0,441700,广东省
64,茂名,0,14,0,14,0,440900,广东省
65,清远,0,12,0,12,0,441800,广东省
66,揭阳,0,8,0,8,0,445200,广东省
67,汕尾,0,5,0,5,0,441500,广东省
68,潮州,0,5,0,5,0,445100,广东省
69,河源,0,4,0,4,0,441600,广东省
70,待明确地区,-2,0,0,2,0,0,广东省
71,成都,41,144,0,100,3,510100,四川省
72,甘孜州,12,78,0,66,0,513300,四川省
73,巴中,5,24,0,19,0,511900,四川省
74,绵阳,4,22,0,18,0,510700,四川省
75,达州,3,42,0,39,0,511700,四川省
76,南充,3,39,0,36,0,511300,四川省
77,广安,3,30,0,27,0,511600,四川省
78,泸州,2,24,0,22,0,510500,四川省
79,内江,2,22,0,20,0,511000,四川省
80,遂宁,2,17,0,15,0,510900,四川省
81,资阳,2,4,0,2,0,512000,四川省
82,宜宾,1,12,0,11,0,511500,四川省
83,眉山,1,8,0,7,0,511400,四川省
84,雅安,1,7,0,6,0,511800,四川省
85,德阳,0,18,0,18,0,510600,四川省
86,攀枝花,0,16,0,16,0,510400,四川省
87,凉山州,0,13,0,13,0,513400,四川省
88,自贡,0,9,0,9,0,510300,四川省
89,广元,0,6,0,6,0,510800,四川省
90,乐山,0,3,0,3,0,511100,四川省
91,阿坝州,0,1,0,1,0,513200,四川省
92,哈尔滨,28,198,0,166,4,230100,黑龙江省
93,双鸭山,8,52,0,41,3,230500,黑龙江省
94,绥化,6,47,0,37,4,231200,黑龙江省
95,齐齐哈尔,6,43,0,36,1,230200,黑龙江省
96,鸡西,5,46,0,41,0,230300,黑龙江省
97,大庆,5,26,0,20,1,230600,黑龙江省
98,牡丹江,4,15,0,11,0,231000,黑龙江省
99,七台河,1,17,0,16,0,230900,黑龙江省
100,黑河,1,14,0,13,0,231100,黑龙江省
101,鹤岗,1,5,0,4,0,230400,黑龙江省
102,佳木斯,0,15,0,15,0,230800,黑龙江省
103,大兴安岭,0,2,0,2,0,232700,黑龙江省
104,伊春,0,1,0,1,0,230700,黑龙江省
105,温州,16,504,0,487,1,330300,浙江省
106,台州,12,146,0,134,0,331000,浙江省
107,丽水,8,25,0,17,0,331100,浙江省
108,省十里丰监狱,7,36,0,29,0,0,浙江省
109,杭州,6,169,0,163,0,330100,浙江省
110,嘉兴,3,45,0,42,0,330400,浙江省
111,绍兴,3,42,0,39,0,330600,浙江省
112,宁波,2,157,0,155,0,330200,浙江省
113,湖州,2,12,0,10,0,330500,浙江省
114,金华,1,55,0,54,0,330700,浙江省
115,衢州,0,14,0,14,0,330800,浙江省
116,舟山,0,10,0,10,0,330900,浙江省
117,长沙,31,242,0,209,2,430100,湖南省
118,岳阳,10,156,0,145,1,430600,湖南省
119,株洲,6,80,0,74,0,430200,湖南省
120,娄底,5,76,0,71,0,431300,湖南省
121,邵阳,1,102,0,100,1,430500,湖南省
122,益阳,1,60,0,59,0,430900,湖南省
123,常德,0,82,0,82,0,430700,湖南省
124,衡阳,0,48,0,48,0,430400,湖南省
125,永州,0,44,0,44,0,431100,湖南省
126,怀化,0,40,0,40,0,431200,湖南省
127,郴州,0,39,0,39,0,431000,湖南省
128,湘潭,0,36,0,36,0,430300,湖南省
129,湘西自治州,0,8,0,8,0,433100,湖南省
130,张家界,0,5,0,5,0,430800,湖南省
131,万州区,5,118,0,109,4,500101,重庆市
132,长寿区,5,22,0,17,0,500115,重庆市
133,綦江区,4,23,0,19,0,500110,重庆市
134,潼南区,4,18,0,14,0,500152,重庆市
135,南岸区,4,15,0,11,0,500108,重庆市
136,江北区,3,28,0,25,0,500105,重庆市
137,奉节县,2,22,0,20,0,500236,重庆市
138,九龙坡区,2,21,0,18,1,500107,重庆市
139,渝中区,2,20,0,18,0,500103,重庆市
140,两江新区,2,17,0,15,0,-1,重庆市
141,大足区,2,14,0,12,0,500111,重庆市
142,铜梁区,2,10,0,8,0,500151,重庆市
143,丰都县,2,10,0,8,0,500230,重庆市
144,荣昌区,2,9,0,7,0,500153,重庆市
145,巴南区,2,6,0,4,0,500113,重庆市
146,云阳县,1,25,0,24,0,500235,重庆市
147,垫江县,1,20,0,19,0,500231,重庆市
148,渝北区,1,17,0,16,0,500112,重庆市
149,石柱县,1,15,0,14,0,500240,重庆市
150,沙坪坝区,1,9,0,8,0,500106,重庆市
151,涪陵区,1,5,0,4,0,500102,重庆市
152,合川区,0,23,0,23,0,500117,重庆市
153,开州区,0,21,0,20,1,500154,重庆市
154,忠县,0,21,0,21,0,500233,重庆市
155,巫溪县,0,14,0,14,0,500238,重庆市
156,巫山县,0,10,0,10,0,500237,重庆市
157,璧山区,0,9,0,9,0,500120,重庆市
158,大渡口区,0,7,0,7,0,500104,重庆市
159,永川区,0,5,0,5,0,500118,重庆市
160,江津区,0,4,0,4,0,500116,重庆市
161,梁平区,0,4,0,4,0,500155,重庆市
162,高新区,0,4,0,4,0,0,重庆市
163,黔江区,0,2,0,2,0,500114,重庆市
164,城口县,0,2,0,2,0,500229,重庆市
165,彭水县,0,2,0,2,0,500243,重庆市
