,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,28752,48557,0,17636,2169,420100,湖北省
1,孝感,1356,3518,0,2047,115,420900,湖北省
2,黄冈,670,2904,0,2119,115,421100,湖北省
3,鄂州,599,1390,0,747,44,420700,湖北省
4,荆州,568,1579,0,965,46,421000,湖北省
5,随州,470,1307,0,797,40,421300,湖北省
6,宜昌,437,931,0,463,31,420500,湖北省
7,襄阳,340,1175,0,802,33,420600,湖北省
8,荆门,324,924,0,563,37,420800,湖北省
9,黄石,291,1013,0,688,34,420200,湖北省
10,十堰,243,671,0,421,7,420300,湖北省
11,咸宁,148,836,0,677,11,421200,湖北省
12,仙桃,148,575,0,408,19,429004,湖北省
13,天门,121,496,0,362,13,429006,湖北省
14,潜江,82,198,0,107,9,429005,湖北省
15,恩施州,67,252,0,181,4,422800,湖北省
16,神农架林区,1,11,0,10,0,429021,湖北省
17,深圳,115,417,0,299,3,440300,广东省
18,广州,97,346,0,248,1,440100,广东省
19,佛山,37,84,0,47,0,440600,广东省
20,东莞,35,99,0,63,1,441900,广东省
21,珠海,26,98,0,71,1,440400,广东省
22,江门,10,23,0,13,0,440700,广东省
23,中山,8,66,0,58,0,442000,广东省
24,湛江,5,22,0,17,0,440800,广东省
25,肇庆,5,19,0,13,1,441200,广东省
26,茂名,5,14,0,9,0,440900,广东省
27,惠州,4,62,0,58,0,441300,广东省
28,梅州,4,16,0,12,0,441400,广东省
29,汕头,3,25,0,22,0,440500,广东省
30,阳江,3,14,0,11,0,441700,广东省
31,揭阳,2,8,0,6,0,445200,广东省
32,韶关,1,10,0,9,0,440200,广东省
33,清远,0,12,0,12,0,441800,广东省
34,汕尾,0,5,0,5,0,441500,广东省
35,潮州,0,5,0,5,0,445100,广东省
36,河源,0,4,0,4,0,441600,广东省
37,待明确地区,-1,0,0,1,0,0,广东省
38,济宁,213,258,0,45,0,370800,山东省
39,济南,18,47,0,29,0,370100,山东省
40,烟台,17,47,0,30,0,370600,山东省
41,德州,17,37,0,18,2,371400,山东省
42,潍坊,15,44,0,29,0,370700,山东省
43,青岛,11,60,0,48,1,370200,山东省
44,威海,8,38,0,30,0,371000,山东省
45,淄博,8,30,0,21,1,370300,山东省
46,临沂,4,49,0,45,0,371300,山东省
47,聊城,4,38,0,34,0,371500,山东省
48,泰安,4,35,0,29,2,370900,山东省
49,日照,4,16,0,12,0,371100,山东省
50,滨州,3,15,0,12,0,371600,山东省
51,枣庄,2,24,0,22,0,370400,山东省
52,菏泽,1,18,0,17,0,371700,山东省
53,温州,71,504,0,432,1,330300,浙江省
54,台州,39,146,0,107,0,331000,浙江省
55,省十里丰监狱,31,36,0,5,0,0,浙江省
56,宁波,11,157,0,146,0,330200,浙江省
57,杭州,10,169,0,159,0,330100,浙江省
58,嘉兴,10,45,0,35,0,330400,浙江省
59,绍兴,6,42,0,36,0,330600,浙江省
60,金华,4,55,0,51,0,330700,浙江省
61,舟山,3,10,0,7,0,330900,浙江省
62,衢州,2,14,0,12,0,330800,浙江省
63,湖州,1,10,0,9,0,330500,浙江省
64,丽水,0,17,0,17,0,331100,浙江省
65,成都,52,143,0,88,3,510100,四川省
66,甘孜州,47,78,0,31,0,513300,四川省
67,达州,16,42,0,26,0,511700,四川省
68,南充,16,39,0,23,0,511300,四川省
69,巴中,12,24,0,12,0,511900,四川省
70,德阳,8,18,0,10,0,510600,四川省
71,广安,7,30,0,23,0,511600,四川省
72,绵阳,7,22,0,15,0,510700,四川省
73,泸州,4,24,0,20,0,510500,四川省
74,内江,4,22,0,18,0,511000,四川省
75,凉山州,3,13,0,10,0,513400,四川省
76,遂宁,2,17,0,15,0,510900,四川省
77,宜宾,2,12,0,10,0,511500,四川省
78,资阳,2,4,0,2,0,512000,四川省
79,眉山,1,8,0,7,0,511400,四川省
80,雅安,1,7,0,6,0,511800,四川省
81,攀枝花,0,16,0,16,0,510400,四川省
82,自贡,0,9,0,9,0,510300,四川省
83,广元,0,6,0,6,0,510800,四川省
84,乐山,0,3,0,3,0,511100,四川省
85,阿坝州,0,1,0,1,0,513200,四川省
86,长沙,66,242,0,174,2,430100,湖南省
87,岳阳,40,156,0,115,1,430600,湖南省
88,株洲,18,80,0,62,0,430200,湖南省
89,娄底,16,76,0,60,0,431300,湖南省
90,常德,10,82,0,72,0,430700,湖南省
91,邵阳,6,102,0,95,1,430500,湖南省
92,郴州,4,39,0,35,0,431000,湖南省
93,湘潭,3,36,0,33,0,430300,湖南省
94,衡阳,2,48,0,46,0,430400,湖南省
95,永州,2,44,0,42,0,431100,湖南省
96,益阳,1,60,0,59,0,430900,湖南省
97,怀化,0,40,0,40,0,431200,湖南省
98,湘西自治州,0,8,0,8,0,433100,湖南省
99,张家界,0,5,0,5,0,430800,湖南省
100,哈尔滨,100,198,0,94,4,230100,黑龙江省
101,鸡西,15,46,0,31,0,230300,黑龙江省
102,双鸭山,13,52,0,36,3,230500,黑龙江省
103,齐齐哈尔,9,43,0,33,1,230200,黑龙江省
104,绥化,8,47,0,35,4,231200,黑龙江省
105,大庆,8,26,0,17,1,230600,黑龙江省
106,牡丹江,5,14,0,9,0,231000,黑龙江省
107,七台河,4,17,0,13,0,230900,黑龙江省
108,黑河,3,14,0,11,0,231100,黑龙江省
109,鹤岗,1,5,0,4,0,230400,黑龙江省
110,佳木斯,0,15,0,15,0,230800,黑龙江省
111,大兴安岭,0,2,0,2,0,232700,黑龙江省
112,伊春,0,1,0,1,0,230700,黑龙江省
113,万州区,30,118,0,84,4,500101,重庆市
114,潼南区,10,18,0,8,0,500152,重庆市
115,江北区,9,28,0,19,0,500105,重庆市
116,綦江区,9,23,0,14,0,500110,重庆市
117,合川区,8,23,0,15,0,500117,重庆市
118,长寿区,8,22,0,14,0,500115,重庆市
119,垫江县,8,20,0,12,0,500231,重庆市
120,南岸区,7,15,0,8,0,500108,重庆市
121,沙坪坝区,6,9,0,3,0,500106,重庆市
122,奉节县,5,22,0,17,0,500236,重庆市
123,九龙坡区,5,21,0,15,1,500107,重庆市
124,大足区,4,14,0,10,0,500111,重庆市
125,丰都县,4,10,0,6,0,500230,重庆市
126,云阳县,3,25,0,22,0,500235,重庆市
127,忠县,3,21,0,18,0,500233,重庆市
128,渝中区,3,20,0,17,0,500103,重庆市
129,两江新区,3,17,0,14,0,-1,重庆市
130,石柱县,3,15,0,12,0,500240,重庆市
131,铜梁区,3,10,0,7,0,500151,重庆市
132,巴南区,3,6,0,3,0,500113,重庆市
133,渝北区,2,17,0,15,0,500112,重庆市
134,巫溪县,2,14,0,12,0,500238,重庆市
135,巫山县,2,10,0,8,0,500237,重庆市
136,荣昌区,2,9,0,7,0,500153,重庆市
137,涪陵区,2,5,0,3,0,500102,重庆市
138,开州区,1,21,0,19,1,500154,重庆市
139,大渡口区,1,7,0,6,0,500104,重庆市
140,彭水县,1,2,0,1,0,500243,重庆市
141,万盛经开区,1,1,0,0,0,0,重庆市
142,璧山区,0,9,0,9,0,500120,重庆市
143,永川区,0,5,0,5,0,500118,重庆市
144,江津区,0,4,0,4,0,500116,重庆市
145,梁平区,0,4,0,4,0,500155,重庆市
146,高新区,0,4,0,4,0,0,重庆市
147,黔江区,0,2,0,2,0,500114,重庆市
148,城口县,0,2,0,2,0,500229,重庆市
149,武隆区,0,1,0,1,0,500156,重庆市
150,秀山县,0,1,0,1,0,500241,重庆市
151,酉阳县,0,1,0,1,0,0,重庆市
152,朝阳区,71,71,0,0,0,110105,北京市
153,海淀区,62,62,0,0,0,110108,北京市
154,西城区,53,53,0,0,0,110102,北京市
155,丰台区,39,42,0,3,0,110106,北京市
156,大兴区,37,39,0,2,0,110115,北京市
157,昌平区,29,29,0,0,0,110114,北京市
158,外地来京人员,23,25,0,2,0,-1,北京市
159,通州区,18,19,0,1,0,110112,北京市
160,房山区,13,16,0,3,0,110111,北京市
161,石景山区,13,14,0,1,0,110107,北京市
162,东城区,12,13,0,1,0,110101,北京市
163,顺义区,10,10,0,0,0,110113,北京市
164,怀柔区,7,7,0,0,0,110116,北京市
165,密云区,7,7,0,0,0,110118,北京市
166,门头沟区,1,3,0,2,0,110109,北京市
167,延庆区,1,1,0,0,0,110119,北京市
168,待明确地区,-264,0,0,256,8,0,北京市
169,南昌,28,230,0,202,0,360100,江西省
170,九江,24,118,0,94,0,360400,江西省
171,上饶,12,123,0,111,0,361100,江西省
172,新余,10,130,0,120,0,360500,江西省
