,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,15586,49965,0,31975,2404,420100,湖北省
1,孝感,281,3518,0,3111,126,420900,湖北省
2,鄂州,261,1394,0,1079,54,420700,湖北省
3,随州,137,1307,0,1126,44,421300,湖北省
4,宜昌,125,931,0,772,34,420500,湖北省
5,黄冈,118,2907,0,2664,125,421100,湖北省
6,荆州,100,1580,0,1431,49,421000,湖北省
7,荆门,100,928,0,789,39,420800,湖北省
8,十堰,68,672,0,596,8,420300,湖北省
9,黄石,67,1015,0,911,37,420200,湖北省
10,襄阳,65,1175,0,1072,38,420600,湖北省
11,仙桃,35,575,0,518,22,429004,湖北省
12,咸宁,14,836,0,808,14,421200,湖北省
13,恩施州,13,252,0,233,6,422800,湖北省
14,潜江,13,198,0,176,9,429005,湖北省
15,天门,10,496,0,471,15,429006,湖北省
16,神农架林区,0,11,0,11,0,429021,湖北省
17,朝阳区,72,72,0,0,0,110105,北京市
18,海淀区,63,63,0,0,0,110108,北京市
19,西城区,53,53,0,0,0,110102,北京市
20,丰台区,40,43,0,3,0,110106,北京市
21,大兴区,23,39,0,16,0,110115,北京市
22,外地来京人员,23,25,0,2,0,-1,北京市
23,昌平区,19,29,0,10,0,110114,北京市
24,通州区,18,19,0,1,0,110112,北京市
25,境外输入人员,14,14,0,0,0,0,北京市
26,房山区,13,16,0,3,0,110111,北京市
27,东城区,13,14,0,1,0,110101,北京市
28,石景山区,13,14,0,1,0,110107,北京市
29,顺义区,10,10,0,0,0,110113,北京市
30,怀柔区,7,7,0,0,0,110116,北京市
31,密云区,7,7,0,0,0,110118,北京市
32,门头沟区,1,3,0,2,0,110109,北京市
33,延庆区,1,1,0,0,0,110119,北京市
34,待明确地区,-289,0,0,281,8,0,北京市
35,深圳,35,419,0,381,3,440300,广东省
36,广州,21,347,0,325,1,440100,广东省
37,佛山,6,84,0,78,0,440600,广东省
38,中山,4,66,0,62,0,442000,广东省
39,东莞,3,100,0,96,1,441900,广东省
40,汕头,1,25,0,24,0,440500,广东省
41,梅州,1,16,0,15,0,441400,广东省
42,珠海,0,98,0,97,1,440400,广东省
43,惠州,0,62,0,62,0,441300,广东省
44,江门,0,23,0,23,0,440700,广东省
45,湛江,0,22,0,22,0,440800,广东省
46,肇庆,0,19,0,18,1,441200,广东省
47,阳江,0,14,0,14,0,441700,广东省
48,茂名,0,14,0,14,0,440900,广东省
49,清远,0,12,0,12,0,441800,广东省
50,韶关,0,10,0,9,1,440200,广东省
51,揭阳,0,8,0,8,0,445200,广东省
52,汕尾,0,5,0,5,0,441500,广东省
53,潮州,0,5,0,5,0,445100,广东省
54,河源,0,4,0,4,0,441600,广东省
55,成都,38,144,0,103,3,510100,四川省
56,甘孜州,7,78,0,71,0,513300,四川省
57,巴中,3,24,0,21,0,511900,四川省
58,广安,2,30,0,28,0,511600,四川省
59,绵阳,2,22,0,20,0,510700,四川省
60,达州,1,42,0,41,0,511700,四川省
61,南充,1,39,0,38,0,511300,四川省
62,内江,1,22,0,21,0,511000,四川省
63,眉山,1,8,0,7,0,511400,四川省
64,雅安,1,7,0,6,0,511800,四川省
65,资阳,1,4,0,3,0,512000,四川省
66,泸州,0,24,0,24,0,510500,四川省
67,德阳,0,18,0,18,0,510600,四川省
68,遂宁,0,17,0,17,0,510900,四川省
69,攀枝花,0,16,0,16,0,510400,四川省
70,凉山州,0,13,0,13,0,513400,四川省
71,宜宾,0,12,0,12,0,511500,四川省
72,自贡,0,9,0,9,0,510300,四川省
73,广元,0,6,0,6,0,510800,四川省
74,乐山,0,3,0,3,0,511100,四川省
75,阿坝州,0,1,0,1,0,513200,四川省
76,境外输入人员,34,34,0,0,0,0,甘肃省
77,定西,1,9,0,8,0,621100,甘肃省
78,兰州,0,36,0,34,2,620100,甘肃省
79,天水,0,12,0,12,0,620500,甘肃省
80,平凉,0,9,0,9,0,620800,甘肃省
81,甘南,0,8,0,8,0,623000,甘肃省
82,白银,0,4,0,4,0,620400,甘肃省
83,陇南,0,4,0,4,0,621200,甘肃省
84,庆阳,0,3,0,3,0,621000,甘肃省
