,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,11084,49995,0,36465,2446,420100,湖北省
1,孝感,155,3518,0,3237,126,420900,湖北省
2,鄂州,125,1394,0,1212,57,420700,湖北省
3,随州,70,1307,0,1192,45,421300,湖北省
4,荆州,56,1580,0,1474,50,421000,湖北省
5,黄冈,52,2907,0,2730,125,421100,湖北省
6,宜昌,37,931,0,858,36,420500,湖北省
7,十堰,35,672,0,629,8,420300,湖北省
8,黄石,34,1015,0,943,38,420200,湖北省
9,仙桃,33,575,0,520,22,429004,湖北省
10,荆门,29,928,0,860,39,420800,湖北省
11,襄阳,22,1175,0,1115,38,420600,湖北省
12,恩施州,7,252,0,238,7,422800,湖北省
13,潜江,7,198,0,182,9,429005,湖北省
14,天门,5,496,0,476,15,429006,湖北省
15,咸宁,4,836,0,818,14,421200,湖北省
16,神农架林区,0,11,0,11,0,429021,湖北省
17,朝阳区,72,72,0,0,0,110105,北京市
18,海淀区,63,63,0,0,0,110108,北京市
19,西城区,53,53,0,0,0,110102,北京市
20,丰台区,40,43,0,3,0,110106,北京市
21,大兴区,23,39,0,16,0,110115,北京市
22,外地来京人员,23,25,0,2,0,-1,北京市
23,境外输入人员,22,22,0,0,0,0,北京市
24,昌平区,19,29,0,10,0,110114,北京市
25,通州区,18,19,0,1,0,110112,北京市
26,房山区,13,16,0,3,0,110111,北京市
27,东城区,13,14,0,1,0,110101,北京市
28,石景山区,13,14,0,1,0,110107,北京市
29,顺义区,10,10,0,0,0,110113,北京市
30,怀柔区,7,7,0,0,0,110116,北京市
31,密云区,7,7,0,0,0,110118,北京市
32,门头沟区,1,3,0,2,0,110109,北京市
33,延庆区,1,1,0,0,0,110119,北京市
34,待明确地区,-318,0,0,310,8,0,北京市
35,深圳,22,420,0,395,3,440300,广东省
36,广州,16,347,0,330,1,440100,广东省
37,佛山,6,84,0,78,0,440600,广东省
38,中山,4,68,0,64,0,442000,广东省
39,东莞,3,100,0,96,1,441900,广东省
40,汕头,1,25,0,24,0,440500,广东省
41,珠海,0,98,0,97,1,440400,广东省
42,惠州,0,62,0,62,0,441300,广东省
43,江门,0,23,0,23,0,440700,广东省
44,湛江,0,22,0,22,0,440800,广东省
45,肇庆,0,19,0,18,1,441200,广东省
46,梅州,0,16,0,16,0,441400,广东省
47,阳江,0,14,0,14,0,441700,广东省
48,茂名,0,14,0,14,0,440900,广东省
49,清远,0,12,0,12,0,441800,广东省
50,韶关,0,10,0,9,1,440200,广东省
51,揭阳,0,8,0,8,0,445200,广东省
52,汕尾,0,5,0,5,0,441500,广东省
53,潮州,0,5,0,5,0,445100,广东省
54,河源,0,4,0,4,0,441600,广东省
55,待明确地区,-3,0,0,3,0,0,广东省
56,境外输入人员,38,38,0,0,0,0,甘肃省
57,兰州,0,36,0,34,2,620100,甘肃省
58,天水,0,12,0,12,0,620500,甘肃省
59,平凉,0,9,0,9,0,620800,甘肃省
60,定西,0,9,0,9,0,621100,甘肃省
61,甘南,0,8,0,8,0,623000,甘肃省
62,白银,0,4,0,4,0,620400,甘肃省
63,陇南,0,4,0,4,0,621200,甘肃省
64,庆阳,0,3,0,3,0,621000,甘肃省
65,临夏,0,3,0,3,0,622900,甘肃省
66,张掖,0,2,0,2,0,620700,甘肃省
67,金昌,0,1,0,1,0,620300,甘肃省
68,成都,20,144,0,121,3,510100,四川省
69,巴中,3,24,0,21,0,511900,四川省
70,甘孜州,2,78,0,76,0,513300,四川省
71,达州,0,42,0,42,0,511700,四川省
72,南充,0,39,0,39,0,511300,四川省
73,广安,0,30,0,30,0,511600,四川省
74,泸州,0,24,0,24,0,510500,四川省
75,绵阳,0,22,0,22,0,510700,四川省
76,内江,0,22,0,22,0,511000,四川省
77,德阳,0,18,0,18,0,510600,四川省
78,遂宁,0,17,0,17,0,510900,四川省
79,攀枝花,0,16,0,16,0,510400,四川省
80,凉山州,0,13,0,13,0,513400,四川省
81,宜宾,0,12,0,12,0,511500,四川省
82,自贡,0,9,0,9,0,510300,四川省
83,眉山,0,8,0,8,0,511400,四川省
84,雅安,0,7,0,7,0,511800,四川省
85,广元,0,6,0,6,0,510800,四川省
86,资阳,0,4,0,4,0,512000,四川省
87,乐山,0,3,0,3,0,511100,四川省
88,阿坝州,0,1,0,1,0,513200,四川省
89,境外输入人员,14,14,0,0,0,0,上海市
90,外地来沪人员,4,111,0,106,1,-1,上海市
91,浦东新区,2,61,0,59,0,310115,上海市
92,宝山区,2,21,0,19,0,310113,上海市
93,嘉定区,2,9,0,7,0,310114,上海市
94,徐汇区,1,18,0,17,0,310104,上海市
95,静安区,1,16,0,15,0,310106,上海市
96,黄浦区,1,6,0,5,0,310101,上海市
97,闵行区,0,19,0,19,0,310112,上海市
98,松江区,0,14,0,14,0,310117,上海市
99,长宁区,0,13,0,13,0,310105,上海市
100,普陀区,0,11,0,11,0,310107,上海市
101,杨浦区,0,9,0,9,0,310110,上海市
102,奉贤区,0,9,0,9,0,310120,上海市
103,虹口区,0,7,0,7,0,310109,上海市
104,青浦区,0,6,0,6,0,310118,上海市
105,金山区,0,4,0,4,0,310116,上海市
106,崇明区,0,4,0,4,0,310151,上海市
107,待明确地区,-2,0,0,0,2,0,上海市
108,哈尔滨,8,198,0,186,4,230100,黑龙江省
109,双鸭山,2,52,0,47,3,230500,黑龙江省
110,绥化,2,47,0,41,4,231200,黑龙江省
111,齐齐哈尔,2,43,0,40,1,230200,黑龙江省
112,大庆,2,26,0,23,1,230600,黑龙江省
113,鸡西,1,46,0,45,0,230300,黑龙江省
114,七台河,1,17,0,16,0,230900,黑龙江省
115,牡丹江,1,15,0,14,0,231000,黑龙江省
116,黑河,1,14,0,13,0,231100,黑龙江省
117,鹤岗,1,5,0,4,0,230400,黑龙江省
118,大兴安岭,1,3,0,2,0,232700,黑龙江省
119,佳木斯,0,15,0,15,0,230800,黑龙江省
120,伊春,0,1,0,1,0,230700,黑龙江省
121,丽水,7,25,0,18,0,331100,浙江省
122,温州,2,504,0,501,1,330300,浙江省
123,杭州,2,181,0,179,0,330100,浙江省
124,湖州,2,12,0,10,0,330500,浙江省
125,嘉兴,1,45,0,44,0,330400,浙江省
126,绍兴,1,42,0,41,0,330600,浙江省
127,宁波,0,157,0,157,0,330200,浙江省
128,台州,0,146,0,146,0,331000,浙江省
129,金华,0,55,0,55,0,330700,浙江省
130,省十里丰监狱,0,36,0,36,0,0,浙江省
131,衢州,0,14,0,14,0,330800,浙江省
132,舟山,0,10,0,10,0,330900,浙江省
133,济宁,6,260,0,254,0,370800,山东省
134,德州,2,37,0,33,2,371400,山东省
135,青岛,1,61,0,59,1,370200,山东省
136,济南,1,47,0,46,0,370100,山东省
137,淄博,1,30,0,28,1,370300,山东省
138,境外输入人员,1,1,0,0,0,0,山东省
139,临沂,0,49,0,49,0,371300,山东省
140,烟台,0,47,0,47,0,370600,山东省
141,潍坊,0,44,0,44,0,370700,山东省
142,威海,0,38,0,37,1,371000,山东省
143,聊城,0,38,0,38,0,371500,山东省
144,泰安,0,35,0,33,2,370900,山东省
145,枣庄,0,24,0,24,0,370400,山东省
146,菏泽,0,18,0,18,0,371700,山东省
147,日照,0,16,0,16,0,371100,山东省
148,滨州,0,15,0,15,0,371600,山东省
149,西安,8,120,0,110,2,610100,陕西省
150,汉中,1,26,0,25,0,610700,陕西省
151,咸阳,1,17,0,16,0,610400,陕西省
152,渭南,1,15,0,14,0,610500,陕西省
153,安康,0,26,0,26,0,610900,陕西省
154,宝鸡,0,13,0,13,0,610300,陕西省
155,延安,0,8,0,8,0,610600,陕西省
156,铜川,0,8,0,8,0,610200,陕西省
157,商洛,0,7,0,7,0,611000,陕西省
158,榆林,0,3,0,3,0,610800,陕西省
159,韩城,0,1,0,1,0,610581,陕西省
160,杨凌,0,1,0,1,0,0,陕西省
161,丹东,4,11,0,7,0,210600,辽宁省
162,沈阳,2,28,0,26,0,210100,辽宁省
163,大连,2,19,0,17,0,210200,辽宁省
164,葫芦岛,2,12,0,9,1,211400,辽宁省
165,朝阳,1,6,0,5,0,211300,辽宁省
166,锦州,0,12,0,12,0,210700,辽宁省
167,盘锦,0,11,0,11,0,211100,辽宁省
168,阜新,0,8,0,8,0,210900,辽宁省
169,铁岭,0,7,0,7,0,211200,辽宁省
170,鞍山,0,4,0,4,0,210300,辽宁省
171,本溪,0,3,0,3,0,210500,辽宁省
172,辽阳,0,3,0,3,0,211000,辽宁省
173,营口,0,1,0,1,0,210800,辽宁省
174,防城港,2,19,0,17,0,450600,广西壮族自治区
175,来宾,2,11,0,9,0,451300,广西壮族自治区
176,南宁,1,55,0,54,0,450100,广西壮族自治区
177,北海,1,44,0,42,1,450500,广西壮族自治区
178,柳州,1,24,0,23,0,450200,广西壮族自治区
179,桂林,0,32,0,32,0,450300,广西壮族自治区
180,河池,0,28,0,27,1,451200,广西壮族自治区
181,玉林,0,11,0,11,0,450900,广西壮族自治区
182,钦州,0,8,0,8,0,450700,广西壮族自治区
183,贵港,0,8,0,8,0,450800,广西壮族自治区
184,梧州,0,5,0,5,0,450400,广西壮族自治区
185,贺州,0,4,0,4,0,451100,广西壮族自治区
186,百色,0,3,0,3,0,451000,广西壮族自治区
187,綦江区,1,23,0,22,0,500110,重庆市
188,长寿区,1,22,0,21,0,500115,重庆市
189,大足区,1,14,0,13,0,500111,重庆市
190,荣昌区,1,9,0,8,0,500153,重庆市
191,万州区,0,118,0,114,4,500101,重庆市
192,江北区,0,28,0,28,0,500105,重庆市
193,云阳县,0,25,0,25,0,500235,重庆市
194,合川区,0,23,0,23,0,500117,重庆市
195,奉节县,0,22,0,22,0,500236,重庆市
196,九龙坡区,0,21,0,20,1,500107,重庆市
197,开州区,0,21,0,20,1,500154,重庆市
198,忠县,0,21,0,21,0,500233,重庆市
199,渝中区,0,20,0,20,0,500103,重庆市
200,垫江县,0,20,0,20,0,500231,重庆市
201,潼南区,0,18,0,18,0,500152,重庆市
202,渝北区,0,17,0,17,0,500112,重庆市
203,两江新区,0,17,0,17,0,-1,重庆市
204,南岸区,0,15,0,15,0,500108,重庆市
205,石柱县,0,15,0,15,0,500240,重庆市
206,巫溪县,0,14,0,14,0,500238,重庆市
207,铜梁区,0,10,0,10,0,500151,重庆市
208,丰都县,0,10,0,10,0,500230,重庆市
209,巫山县,0,10,0,10,0,500237,重庆市
210,沙坪坝区,0,9,0,9,0,500106,重庆市
211,璧山区,0,9,0,9,0,500120,重庆市
212,大渡口区,0,7,0,7,0,500104,重庆市
213,巴南区,0,6,0,6,0,500113,重庆市
214,涪陵区,0,5,0,5,0,500102,重庆市
215,永川区,0,5,0,5,0,500118,重庆市
216,江津区,0,4,0,4,0,500116,重庆市
217,梁平区,0,4,0,4,0,500155,重庆市
218,高新区,0,4,0,4,0,0,重庆市
219,黔江区,0,2,0,2,0,500114,重庆市
220,城口县,0,2,0,2,0,500229,重庆市
221,彭水县,0,2,0,2,0,500243,重庆市
222,武隆区,0,1,0,1,0,500156,重庆市
223,秀山县,0,1,0,1,0,500241,重庆市
224,酉阳县,0,1,0,1,0,0,重庆市
225,万盛经开区,0,1,0,1,0,0,重庆市
226,包头,2,11,0,9,0,150200,内蒙古自治区
227,呼和浩特,1,7,0,6,0,150100,内蒙古自治区
228,鄂尔多斯,0,11,0,11,0,150600,内蒙古自治区
229,赤峰,0,9,0,9,0,150400,内蒙古自治区
230,锡林郭勒盟,0,9,0,9,0,152500,内蒙古自治区
231,巴彦淖尔,0,8,0,7,1,150800,内蒙古自治区
232,通辽,0,7,0,7,0,150500,内蒙古自治区
233,呼伦贝尔,0,7,0,7,0,150700,内蒙古自治区
234,乌兰察布,0,3,0,3,0,150900,内蒙古自治区
235,乌海市,0,2,0,2,0,150300,内蒙古自治区
236,兴安盟,0,1,0,1,0,152200,内蒙古自治区
237,唐山,2,58,0,55,1,130200,河北省
238,沧州,0,48,0,45,3,130900,河北省
239,张家口,0,41,0,41,0,130700,河北省
240,保定,0,32,0,32,0,130600,河北省
241,邯郸,0,32,0,32,0,130400,河北省
242,廊坊,0,30,0,30,0,131000,河北省
243,石家庄,0,29,0,29,0,130100,河北省
244,邢台,0,23,0,22,1,130500,河北省
245,秦皇岛,0,10,0,9,1,130300,河北省
246,衡水,0,8,0,8,0,131100,河北省
247,承德,0,7,0,7,0,130800,河北省
248,曲靖,1,13,0,12,0,530300,云南省
249,德宏州,1,5,0,4,0,0,云南省
250,昆明,0,53,0,53,0,530100,云南省
251,昭通,0,25,0,25,0,530600,云南省
252,西双版纳,0,15,0,14,1,532800,云南省
253,玉溪,0,14,0,13,1,530400,云南省
254,大理州,0,13,0,13,0,0,云南省
255,红河州,0,9,0,9,0,0,云南省
256,保山,0,9,0,9,0,530500,云南省
257,丽江,0,7,0,7,0,530700,云南省
258,普洱,0,4,0,4,0,530800,云南省
259,楚雄州,0,4,0,4,0,0,云南省
260,文山州,0,2,0,2,0,0,云南省
261,临沧,0,1,0,1,0,530900,云南省
262,海口,1,39,0,38,0,460100,海南省
263,儋州,1,15,0,13,1,460400,海南省
264,三亚,0,54,0,53,1,460200,海南省
265,万宁,0,13,0,13,0,469006,海南省
266,澄迈,0,9,0,8,1,469023,海南省
267,昌江,0,7,0,7,0,469026,海南省
268,琼海,0,6,0,5,1,469002,海南省
269,临高,0,6,0,6,0,469024,海南省
270,陵水,0,4,0,4,0,469028,海南省
271,定安,0,3,0,2,1,469021,海南省
272,文昌,0,3,0,3,0,469005,海南省
273,东方,0,3,0,2,1,469007,海南省
274,保亭,0,3,0,3,0,469029,海南省
275,乐东,0,2,0,2,0,469027,海南省
276,琼中,0,1,0,1,0,469030,海南省
277,银川,1,36,0,35,0,640100,宁夏回族自治区
278,中卫,1,4,0,3,0,640500,宁夏回族自治区
279,吴忠,0,28,0,28,0,640300,宁夏回族自治区
280,固原,0,5,0,5,0,640400,宁夏回族自治区
281,宁东,0,1,0,1,0,0,宁夏回族自治区
282,石嘴山,0,1,0,1,0,640200,宁夏回族自治区
283,境外输入人员,1,1,0,0,0,0,河南省
284,信阳,0,274,0,272,2,411500,河南省
285,郑州,0,157,0,152,5,410100,河南省
286,南阳,0,156,0,153,3,411300,河南省
287,驻马店,0,139,0,139,0,411700,河南省
288,商丘,0,91,0,88,3,411400,河南省
289,周口,0,76,0,75,1,411600,河南省
290,平顶山,0,58,0,57,1,410400,河南省
291,新乡,0,57,0,54,3,410700,河南省
292,安阳,0,53,0,53,0,410500,河南省
293,许昌,0,39,0,38,1,411000,河南省
294,漯河,0,35,0,35,0,411100,河南省
295,焦作,0,32,0,31,1,410800,河南省
296,洛阳,0,31,0,30,1,410300,河南省
297,开封,0,26,0,26,0,410200,河南省
298,鹤壁,0,19,0,19,0,410600,河南省
299,濮阳,0,17,0,17,0,410900,河南省
300,三门峡,0,7,0,6,1,411200,河南省
301,济源,0,5,0,5,0,419001,河南省
302,无锡,1,55,0,54,0,320200,江苏省
303,南京,0,93,0,93,0,320100,江苏省
304,苏州,0,87,0,87,0,320500,江苏省
305,徐州,0,79,0,79,0,320300,江苏省
306,淮安,0,66,0,66,0,320800,江苏省
307,常州,0,51,0,51,0,320400,江苏省
308,连云港,0,48,0,48,0,320700,江苏省
309,南通,0,40,0,40,0,320600,江苏省
310,泰州,0,37,0,37,0,321200,江苏省
311,盐城,0,27,0,27,0,320900,江苏省
312,扬州,0,23,0,23,0,321000,江苏省
313,宿迁,0,13,0,13,0,321300,江苏省
314,镇江,0,12,0,12,0,321100,江苏省
315,贵阳,1,36,0,34,1,520100,贵州省
316,遵义,0,32,0,32,0,520300,贵州省
317,毕节,0,23,0,23,0,520500,贵州省
318,黔南州,0,17,0,17,0,522700,贵州省
319,六盘水,0,10,0,9,1,520200,贵州省
320,铜仁,0,10,0,10,0,520600,贵州省
321,黔东南州,0,10,0,10,0,522600,贵州省
322,安顺,0,4,0,4,0,520400,贵州省
323,黔西南州,0,4,0,4,0,522300,贵州省
324,宝坻区,1,60,0,57,2,120115,天津市
325,河东区,0,15,0,14,1,120102,天津市
326,河北区,0,12,0,12,0,120105,天津市
327,北辰区,0,6,0,6,0,120113,天津市
328,南开区,0,6,0,6,0,120104,天津市
329,和平区,0,6,0,6,0,120101,天津市
330,外地来津人员,0,6,0,6,0,0,天津市
331,东丽区,0,4,0,4,0,120110,天津市
332,宁河区,0,4,0,4,0,120117,天津市
333,河西区,0,4,0,4,0,120103,天津市
334,西青区,0,4,0,4,0,120111,天津市
335,滨海新区,0,3,0,3,0,120116,天津市
336,武清区,0,2,0,2,0,120114,天津市
337,红桥区,0,2,0,2,0,120106,天津市
338,津南区,0,2,0,2,0,120112,天津市
339,通化,1,6,0,5,0,220500,吉林省
340,长春,0,45,0,45,0,220100,吉林省
341,四平市,0,15,0,14,1,220300,吉林省
342,辽源,0,7,0,7,0,220400,吉林省
343,公主岭,0,6,0,6,0,220381,吉林省
344,吉林市,0,5,0,5,0,220200,吉林省
345,延边,0,5,0,5,0,222400,吉林省
346,松原,0,2,0,2,0,220700,吉林省
347,梅河口,0,1,0,1,0,220581,吉林省
348,白城,0,1,0,1,0,220800,吉林省
349,长沙,0,242,0,240,2,430100,湖南省
350,岳阳,0,156,0,155,1,430600,湖南省
351,邵阳,0,102,0,101,1,430500,湖南省
352,常德,0,82,0,82,0,430700,湖南省
353,株洲,0,80,0,80,0,430200,湖南省
354,娄底,0,76,0,76,0,431300,湖南省
355,益阳,0,60,0,60,0,430900,湖南省
356,衡阳,0,48,0,48,0,430400,湖南省
357,永州,0,44,0,44,0,431100,湖南省
358,怀化,0,40,0,40,0,431200,湖南省
359,郴州,0,39,0,39,0,431000,湖南省
360,湘潭,0,36,0,36,0,430300,湖南省
361,湘西自治州,0,8,0,8,0,433100,湖南省
362,张家界,0,5,0,5,0,430800,湖南省
363,合肥,0,174,0,173,1,340100,安徽省
364,蚌埠,0,160,0,155,5,340300,安徽省
365,阜阳,0,155,0,155,0,341200,安徽省
366,亳州,0,108,0,108,0,341600,安徽省
367,安庆,0,83,0,83,0,340800,安徽省
368,六安,0,69,0,69,0,341500,安徽省
369,宿州,0,41,0,41,0,341300,安徽省
370,马鞍山,0,38,0,38,0,340500,安徽省
371,芜湖,0,34,0,34,0,340200,安徽省
372,铜陵,0,29,0,29,0,340700,安徽省
373,淮北,0,27,0,27,0,340600,安徽省
374,淮南,0,27,0,27,0,340400,安徽省
375,池州,0,17,0,17,0,341700,安徽省
376,滁州,0,13,0,13,0,341100,安徽省
377,黄山,0,9,0,9,0,341000,安徽省
378,宣城,0,6,0,6,0,341800,安徽省
379,南昌,0,230,0,230,0,360100,江西省
380,新余,0,130,0,130,0,360500,江西省
381,上饶,0,123,0,123,0,361100,江西省
382,九江,0,118,0,118,0,360400,江西省
383,宜春,0,106,0,106,0,360900,江西省
384,赣州,0,76,0,75,1,360700,江西省
385,抚州,0,72,0,72,0,361000,江西省
386,萍乡,0,33,0,33,0,360300,江西省
387,吉安,0,22,0,22,0,360800,江西省
388,鹰潭,0,18,0,18,0,360600,江西省
389,景德镇,0,6,0,6,0,360200,江西省
390,赣江新区,0,1,0,1,0,0,江西省
391,福州,0,72,0,71,1,350100,福建省
