,cityName,currentConfirmedCount,confirmedCount,suspectedCount,curedCount,deadCount,locationId,provinceName
0,武汉,20049,49797,0,27420,2328,420100,湖北省
1,孝感,484,3518,0,2911,123,420900,湖北省
2,鄂州,411,1394,0,930,53,420700,湖北省
3,黄冈,259,2907,0,2526,122,421100,湖北省
4,随州,255,1307,0,1010,42,421300,湖北省
5,宜昌,214,931,0,684,33,420500,湖北省
6,荆州,205,1580,0,1327,48,421000,湖北省
7,荆门,187,928,0,702,39,420800,湖北省
8,襄阳,129,1175,0,1011,35,420600,湖北省
9,十堰,125,672,0,539,8,420300,湖北省
10,黄石,120,1015,0,859,36,420200,湖北省
11,仙桃,65,575,0,490,20,429004,湖北省
12,天门,39,496,0,442,15,429006,湖北省
13,咸宁,36,836,0,786,14,421200,湖北省
14,潜江,30,198,0,159,9,429005,湖北省
15,恩施州,20,252,0,226,6,422800,湖北省
16,神农架林区,0,11,0,11,0,429021,湖北省
17,济宁,86,260,0,174,0,370800,山东省
18,德州,13,37,0,22,2,371400,山东省
19,潍坊,8,44,0,36,0,370700,山东省
20,济南,7,47,0,40,0,370100,山东省
21,烟台,7,47,0,40,0,370600,山东省
22,淄博,5,30,0,24,1,370300,山东省
23,威海,3,38,0,35,0,371000,山东省
24,青岛,1,60,0,58,1,370200,山东省
25,临沂,1,49,0,48,0,371300,山东省
26,枣庄,1,24,0,23,0,370400,山东省
27,日照,1,16,0,15,0,371100,山东省
28,滨州,1,15,0,14,0,371600,山东省
29,聊城,0,38,0,38,0,371500,山东省
30,泰安,0,35,0,33,2,370900,山东省
31,菏泽,0,18,0,18,0,371700,山东省
32,深圳,58,419,0,358,3,440300,广东省
33,广州,37,347,0,309,1,440100,广东省
34,佛山,12,84,0,72,0,440600,广东省
35,珠海,7,98,0,90,1,440400,广东省
36,东莞,6,99,0,92,1,441900,广东省
37,中山,4,66,0,62,0,442000,广东省
38,江门,3,23,0,20,0,440700,广东省
39,汕头,2,25,0,23,0,440500,广东省
40,梅州,1,16,0,15,0,441400,广东省
41,韶关,1,10,0,9,0,440200,广东省
42,惠州,0,62,0,62,0,441300,广东省
43,湛江,0,22,0,22,0,440800,广东省
44,肇庆,0,19,0,18,1,441200,广东省
45,阳江,0,14,0,14,0,441700,广东省
46,茂名,0,14,0,14,0,440900,广东省
47,清远,0,12,0,12,0,441800,广东省
48,揭阳,0,8,0,8,0,445200,广东省
49,汕尾,0,5,0,5,0,441500,广东省
50,潮州,0,5,0,5,0,445100,广东省
51,河源,0,4,0,4,0,441600,广东省
52,待明确地区,-2,0,0,2,0,0,广东省
53,朝阳区,72,72,0,0,0,110105,北京市
54,海淀区,63,63,0,0,0,110108,北京市
55,西城区,53,53,0,0,0,110102,北京市
56,丰台区,40,43,0,3,0,110106,北京市
